,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
46,0.0,0.0,0.0,0.02847739460914607,,,2020-11-11
47,0.015936691286608153,0.018757952998335988,0.0,0.0438791031402071,0.15441057998560073,0.4399845867317447,2020-11-11
48,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-12
49,5.629169743519674e-05,8.008613708966978e-05,0.04484732824427481,0.028483281329702678,0.026197021419541423,0.5318181818181819,2020-11-12
50,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-12
51,6.473545205047624e-05,8.898459676629975e-06,0.05629770992366412,0.02848148971909849,0.02868740877112006,0.05138339920948612,2020-11-12
52,0.0002566389660341015,0.00042712606447823883,0.1827290076335878,0.02852576809545906,0.04466777954532322,0.6221335992023934,2020-11-12
53,0.28251856218722926,0.3984107351017539,0.0,0.2996171840027601,0.15347013097715398,0.5271500158946802,2020-11-12
54,3.5821989276943377e-06,0.0,0.003101145038167939,0.028477650553518096,0.03002253249802983,0.0,2020-11-12
55,0.00022107284810913628,8.898459676629975e-06,0.17151717557251908,0.028514250598717872,0.20000237004734173,0.015046296296296334,2020-11-12
56,9.288130076807462e-05,0.00022246149191574937,0.07848282442748092,0.02847969810849431,0.03198332669774333,0.8953168044077143,2020-11-12
57,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-12
58,0.011575875834844252,0.0073412292332197294,0.0,0.03984541983707093,0.1874186790781344,0.23706372538184445,2020-11-12
59,5.11742703956334e-07,0.0,0.00047709923664122136,0.02847739460914607,,,2020-11-12
60,0.019870969194624447,0.028368289449096362,0.0,0.0475380838826966,0.11016013355421006,0.5336595415915532,2020-11-12
61,0.00018320388801636758,5.3390758059779854e-05,0.16579198473282442,0.028481233774726465,0.14378492065118087,0.10893854748603349,2020-11-12
62,0.0,0.0,0.0,0.02847739460914607,,,2020-11-12
63,0.016158531748773224,0.019060500627341406,0.0,0.04409230480210509,0.15658187204446808,0.4409431362923783,2020-11-12
64,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-13
65,5.6803440139153075e-05,8.008613708966978e-05,0.045085877862595415,0.028483537274074704,0.026449465577218854,0.5270270270270266,2020-11-13
66,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-13
67,6.473545205047624e-05,8.898459676629975e-06,0.05629770992366412,0.02848148971909849,0.02868740877112006,0.05138339920948612,2020-11-13
68,0.0002566389660341015,0.00042712606447823883,0.19394083969465647,0.02851373870997382,0.04466777954532322,0.6221335992023934,2020-11-13
69,0.28879764516477346,0.4009023038112103,0.0,0.3058263944681207,0.156915997923536,0.5189136365126429,2020-11-13
70,3.838070279672505e-06,0.0,0.003101145038167939,0.028477906497890122,0.03227927309967353,0.0,2020-11-13
71,0.00022414330433287428,8.898459676629975e-06,0.17390267175572519,0.028514762487461924,0.20280201179695667,0.014840182648401895,2020-11-13
72,9.288130076807462e-05,0.00022246149191574937,0.07848282442748092,0.02847969810849431,0.03198332669774333,0.8953168044077143,2020-11-13
73,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-13
74,0.011731189745495,0.007439112289662659,0.0,0.03999796268279867,0.18995437109658914,0.23704414587332057,2020-11-13
75,5.11742703956334e-07,0.0,0.00047709923664122136,0.02847739460914607,,,2020-11-13
76,0.02021818661925882,0.02886660319098764,0.0,0.047871067510702955,0.11211249361837722,0.5337079362668795,2020-11-13
77,0.00018320388801636758,5.3390758059779854e-05,0.16579198473282442,0.028481233774726465,0.14378492065118087,0.10893854748603349,2020-11-13
78,0.0,0.0,0.0,0.02847739460914607,,,2020-11-13
79,0.016362461216299824,0.019318555957963675,0.0,0.044288870079821366,0.15857785793941306,0.4413429661600051,2020-11-13
80,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-14
81,5.6803440139153075e-05,8.008613708966978e-05,0.045085877862595415,0.028483537274074704,0.026449465577218854,0.5270270270270266,2020-11-14
82,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-14
83,6.499132340245442e-05,8.898459676629975e-06,0.05725190839694656,0.028480721885982413,0.028807010528812196,0.05118110236220476,2020-11-14
84,0.0002566389660341015,0.00042712606447823883,0.1944179389312977,0.028513226821229767,0.04466777954532322,0.6221335992023934,2020-11-14
85,0.29501480727513896,0.40442609384315575,0.0,0.31194397684829583,0.16032788362293124,0.5124429630670416,2020-11-14
86,3.838070279672505e-06,0.0,0.003101145038167939,0.028477906497890122,0.03227927309967353,0.0,2020-11-14
87,0.00022695788920463412,8.898459676629975e-06,0.17700381679389313,0.028514250598717872,0.20536835006743828,0.014656144306651643,2020-11-14
88,9.288130076807462e-05,0.00022246149191574937,0.07848282442748092,0.02847969810849431,0.03198332669774333,0.8953168044077143,2020-11-14
89,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-14
90,0.011861940006355844,0.007528096886428959,0.0,0.0401261908131839,0.1920890310989446,0.23723548825470786,2020-11-14
91,5.11742703956334e-07,0.0,0.00047709923664122136,0.02847739460914607,,,2020-11-14
92,0.020504250790770413,0.029186947739346318,0.0,0.04814799932123552,0.11372099660418421,0.5321020777438081,2020-11-14
93,0.00018422737342428024,5.3390758059779854e-05,0.16579198473282442,0.028482257552214573,0.1445969695706006,0.10833333333333332,2020-11-14
94,0.0,0.0,0.0,0.02847739460914607,,,2020-11-14
95,0.016601189187695452,0.019496525151496275,0.0,0.04452254729148148,0.16091443866712096,0.4390037144926863,2020-11-14
96,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-15
97,5.6803440139153075e-05,8.008613708966978e-05,0.045085877862595415,0.028483537274074704,0.026449465577218854,0.5270270270270266,2020-11-15
98,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-15
99,6.499132340245442e-05,8.898459676629975e-06,0.05725190839694656,0.028480721885982413,0.028807010528812196,0.05118110236220476,2020-11-15
100,0.0002566389660341015,0.00042712606447823883,0.1946564885496183,0.02851297087685774,0.04466777954532322,0.6221335992023934,2020-11-15
101,0.3006434652759547,0.4056985735769138,0.0,0.31753764109893295,0.16341680705758893,0.5044311430246843,2020-11-15
102,3.838070279672505e-06,0.0,0.003101145038167939,0.028477906497890122,0.03227927309967353,0.0,2020-11-15
103,0.00023079595948430662,8.898459676629975e-06,0.17986641221374045,0.02851501843183395,0.20886790225445714,0.014412416851441182,2020-11-15
104,9.288130076807462e-05,0.00022246149191574937,0.07848282442748092,0.02847969810849431,0.03198332669774333,0.8953168044077143,2020-11-15
105,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-15
106,0.011982711284489538,0.007608183023518629,0.0,0.04024469305743213,0.19406077184476114,0.23734278576156856,2020-11-15
107,5.11742703956334e-07,0.0,0.00047709923664122136,0.02847739460914607,,,2020-11-15
108,0.020800805687713107,0.029186947739346318,0.0,0.04844463884841413,0.11538848762435394,0.5245159544369824,2020-11-15
109,0.00018422737342428024,5.3390758059779854e-05,0.16579198473282442,0.028482257552214573,0.1445969695706006,0.10833333333333332,2020-11-15
110,0.0,0.0,0.0,0.02847739460914607,,,2020-11-15
111,0.016942265699882348,0.019638900506322356,0.0,0.044859626029440255,0.16425276890295715,0.43330715558643246,2020-11-15
112,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-16
113,5.705931149113124e-05,8.008613708966978e-05,0.045085877862595415,0.02848379321844673,0.026575687656057605,0.5246636771300445,2020-11-16
114,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-16
115,6.575893745838891e-05,1.779691935325995e-05,0.05725190839694656,0.028481233774726465,0.02916581580188854,0.10116731517509736,2020-11-16
116,0.0002676414341691627,0.00042712606447823883,0.1946564885496183,0.028523976484854874,0.04665013594135817,0.5965583173996174,2020-11-16
117,0.3056132545454266,0.40739817937515016,0.0,0.3224599632617448,0.16614415317411585,0.49830710263378736,2020-11-16
118,3.838070279672505e-06,0.0,0.003101145038167939,0.028477906497890122,0.03227927309967353,0.0,2020-11-16
119,0.00023207531624419746,8.898459676629975e-06,0.183206106870229,0.028512714932485715,0.2100344196501309,0.014332965821389152,2020-11-16
120,9.288130076807462e-05,0.00022246149191574937,0.07848282442748092,0.02847969810849431,0.03198332669774333,0.8953168044077143,2020-11-16
121,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-16
122,0.012067404701994312,0.0077327614589914485,0.0,0.0403258274233645,0.19544349681693265,0.23953606717272447,2020-11-16
123,7.67614055934501e-07,0.0,0.00047709923664122136,0.02847739460914607,,,2020-11-16
124,0.020984265447081454,0.029240338497406097,0.0,0.048626615296924906,0.11642005885943679,0.5208813451854026,2020-11-16
125,0.00018422737342428024,5.3390758059779854e-05,0.16579198473282442,0.028482257552214573,0.1445969695706006,0.10833333333333332,2020-11-16
126,0.0,0.0,0.0,0.02847739460914607,,,2020-11-16
127,0.017170502945846874,0.019656697425675614,0.0,0.04508741652054376,0.16648667030608189,0.42793490895002,2020-11-16
128,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-17
129,5.705931149113124e-05,8.008613708966978e-05,0.045085877862595415,0.02848379321844673,0.026575687656057605,0.5246636771300445,2020-11-17
130,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-17
131,6.575893745838891e-05,1.779691935325995e-05,0.05749045801526717,0.02848097783035444,0.02916581580188854,0.10116731517509736,2020-11-17
132,0.0002676414341691627,0.00042712606447823883,0.19513358778625953,0.028523464596110822,0.04665013594135817,0.5965583173996174,2020-11-17
133,0.31010354090129144,0.4120075814876445,0.0,0.32681895186172655,0.16860835525406875,0.4966479667907369,2020-11-17
134,3.838070279672505e-06,0.0,0.003101145038167939,0.028477906497890122,0.03227927309967353,0.0,2020-11-17
135,0.0002341222870600228,1.779691935325995e-05,0.18487595419847327,0.028512714932485715,0.21190084748320775,0.028415300546448148,2020-11-17
136,9.313717212005279e-05,0.00022246149191574937,0.07919847328244274,0.028479186219750256,0.032075765162268705,0.8928571428571433,2020-11-17
137,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-17
138,0.012207878074230325,0.007812847596081118,0.0,0.04046403738425876,0.1977368986589945,0.23923204292511166,2020-11-17
139,7.67614055934501e-07,0.0,0.00047709923664122136,0.02847739460914607,,,2020-11-17
140,0.021303592894350205,0.02956958150544141,0.0,0.04893656393144888,0.11821559707615141,0.5188508149269148,2020-11-17
141,0.00018422737342428024,5.3390758059779854e-05,0.16579198473282442,0.028482257552214573,0.1445969695706006,0.10833333333333332,2020-11-17
142,0.0,0.0,0.0,0.02847739460914607,,,2020-11-17
143,0.017350892248991483,0.019959245054681034,0.0,0.04525915519417348,0.1682522538141571,0.4300039816548945,2020-11-17
144,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-18
145,5.73151828431094e-05,8.008613708966978e-05,0.046755725190839696,0.028482257552214573,0.026701909734896355,0.5223214285714283,2020-11-18
146,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-18
147,6.601480881036708e-05,1.779691935325995e-05,0.05796755725190839,0.028480721885982413,0.029285417559580598,0.10077519379844958,2020-11-18
148,0.00027327060391268233,0.00042712606447823883,0.2032442748091603,0.028520393263646505,0.04766436479514358,0.5842696629213485,2020-11-18
149,0.31450171357044415,0.415771629930859,0.0,0.3311101152031213,0.1710220067186719,0.49417641603072093,2020-11-18
150,4.093941631650672e-06,0.0,0.003101145038167939,0.02847816244226215,0.03453601370131723,0.0,2020-11-18
151,0.00023693687193178264,1.779691935325995e-05,0.18845419847328243,0.028511691154997607,0.2144671857536886,0.028077753779697578,2020-11-18
152,9.313717212005279e-05,0.00022246149191574937,0.07919847328244274,0.028479186219750256,0.032075765162268705,0.8928571428571433,2020-11-18
153,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-18
154,0.012340419434555015,0.007910730652524048,0.0,0.040593801180876146,0.19990080057919096,0.23962760994422386,2020-11-18
155,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,,,2020-11-18
156,0.02162701428325061,0.030050098327979426,0.0,0.049246256621600835,0.1200341550135926,0.5193970871833706,2020-11-18
157,0.00018422737342428024,5.3390758059779854e-05,0.16579198473282442,0.028482257552214573,0.1445969695706006,0.10833333333333332,2020-11-18
158,0.0,0.0,0.0,0.02847739460914607,,,2020-11-18
159,0.01751413817155355,0.020324081901422864,0.0,0.04541195398427324,0.16985004427962072,0.4337828164034535,2020-11-18
160,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-19
161,5.782692554706574e-05,8.008613708966978e-05,0.047709923664122134,0.028481745663470517,0.02695435389257387,0.5176991150442476,2020-11-19
162,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-19
163,6.601480881036708e-05,1.779691935325995e-05,0.05796755725190839,0.028480721885982413,0.029285417559580598,0.10077519379844958,2020-11-19
164,0.0002760851887844422,0.00042712606447823883,0.20729961832061067,0.02851885759741435,0.04817147922203621,0.578313253012048,2020-11-19
165,0.31969359917343315,0.41947338915633703,0.0,0.3361970095971461,0.1738712359855428,0.49047926616195664,2020-11-19
166,4.093941631650672e-06,0.0,0.003101145038167939,0.02847816244226215,0.03453601370131723,0.0,2020-11-19
167,0.00023821622869167348,2.6695379029889927e-05,0.19131679389312978,0.0285096436000214,0.21563370314936156,0.041890440386681,2020-11-19
168,9.364891482400912e-05,0.00022246149191574937,0.07919847328244274,0.02847969810849431,0.032260642091319534,0.8879781420765023,2020-11-19
169,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-19
170,0.012465028782968384,0.008017512168643607,0.0,0.040715374757588685,0.20193520257752276,0.24043435421627446,2020-11-19
171,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,,,2020-11-19
172,0.021905658185554833,0.030495021311810925,0.0,0.049512182824136275,0.1216009347555816,0.5203826566369198,2020-11-19
173,0.00018448324477625841,5.3390758059779854e-05,0.16650763358778625,0.028481745663470517,0.1447999818004551,0.10818307905686544,2020-11-19
174,0.0,0.0,0.0,0.02847739460914607,,,2020-11-19
175,0.01778229134842667,0.02052874647398535,0.0,0.04567429696560031,0.17247462799091604,0.4315438076463736,2020-11-19
176,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-20
177,5.808279689904391e-05,8.008613708966978e-05,0.047709923664122134,0.028482001607842547,0.02708057597141262,0.5154185022026432,2020-11-20
178,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-20
179,6.627068016234526e-05,1.779691935325995e-05,0.05796755725190839,0.02848097783035444,0.029405019317272733,0.10038610038610038,2020-11-20
180,0.00027634106013642035,0.00042712606447823883,0.20729961832061067,0.028519113541786375,0.048217580533571926,0.5777777777777774,2020-11-20
181,0.32425962344948356,0.4233531175753477,0.0,0.3406527451697538,0.17637700190478392,0.48804522456039623,2020-11-20
182,4.093941631650672e-06,0.0,0.003101145038167939,0.02847816244226215,0.03453601370131723,0.0,2020-11-20
183,0.00024128668491541148,2.6695379029889927e-05,0.19561068702290074,0.028508107933789238,0.21843334489897726,0.04135737009544011,2020-11-20
184,9.416065752796546e-05,0.00022246149191574937,0.07919847328244274,0.02848020999723836,0.03244551902037037,0.8831521739130443,2020-11-20
185,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-20
186,0.012559445311848327,0.008124293684763167,0.0,0.040806746898402114,0.20347666938940068,0.24180503208719528,2020-11-20
187,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,,,2020-11-20
188,0.022166135221868607,0.030779772021463085,0.0,0.049764543974954306,0.12306556448684325,0.5190696063719271,2020-11-20
189,0.00018576260153614925,5.3390758059779854e-05,0.16650763358778625,0.02848302538533065,0.14581504294973016,0.1074380165289257,2020-11-20
190,0.0,0.0,0.0,0.02847739460914607,,,2020-11-20
191,0.0180432801274444,0.02080459872396088,0.0,0.045927425949534424,0.1750290892366416,0.43101663428676723,2020-11-20
192,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-21
193,5.808279689904391e-05,8.008613708966978e-05,0.047709923664122134,0.028482001607842547,0.02708057597141262,0.5154185022026432,2020-11-21
194,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-21
195,6.678242286630158e-05,1.779691935325995e-05,0.058444656488549615,0.02848097783035444,0.029644222832656934,0.09961685823754798,2020-11-21
196,0.0002799232590641147,0.00042712606447823883,0.21159351145038166,0.028518089764298267,0.04886299889507164,0.5703839122486285,2020-11-21
197,0.328766797314579,0.4257201078493313,0.0,0.34509312408003995,0.17885047159755135,0.4840457283925251,2020-11-21
198,4.093941631650672e-06,0.0,0.003101145038167939,0.02847816244226215,0.03453601370131723,0.0,2020-11-21
199,0.00024384539843519314,2.6695379029889927e-05,0.20229007633587787,0.028503500935092765,0.22076637969032398,0.04092339979013638,2020-11-21
200,9.416065752796546e-05,0.00022246149191574937,0.07919847328244274,0.02848020999723836,0.03244551902037037,0.8831521739130443,2020-11-21
201,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-21
202,0.012650791384504532,0.008213278281529467,0.0,0.040895559595495276,0.20496800719926556,0.24268840257271096,2020-11-21
203,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,,,2020-11-21
204,0.02239309311107324,0.031109015029498394,0.0,0.04998209669117675,0.12434172025465219,0.5193048207776781,2020-11-21
205,0.00019088002857571259,5.3390758059779854e-05,0.16698473282442747,0.028487632384027125,0.14987528754682955,0.10455764075067028,2020-11-21
206,0.0,0.0,0.0,0.02847739460914607,,,2020-11-21
207,0.01830324542105422,0.02104485713522989,0.0,0.04618055493346854,0.1775735329872861,0.4298016300169151,2020-11-21
208,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,0.0,0.0,2020-11-22
209,5.808279689904391e-05,8.008613708966978e-05,0.047709923664122134,0.028482001607842547,0.02708057597141262,0.5154185022026432,2020-11-22
210,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-22
211,6.678242286630158e-05,1.779691935325995e-05,0.058444656488549615,0.02848097783035444,0.029644222832656934,0.09961685823754798,2020-11-22
212,0.0002799232590641147,0.00042712606447823883,0.21159351145038166,0.028518089764298267,0.04886299889507164,0.5703839122486285,2020-11-22
213,0.33303166100935105,0.42901253792968436,0.0,0.3492645054553263,0.18119096508827223,0.48154251939404924,2020-11-22
214,4.093941631650672e-06,0.0,0.003101145038167939,0.02847816244226215,0.03453601370131723,0.0,2020-11-22
215,0.000245124755195084,3.55938387065199e-05,0.20515267175572519,0.028501453380116552,0.22193289708599695,0.05427974947807933,2020-11-22
216,9.416065752796546e-05,0.00022246149191574937,0.07919847328244274,0.02848020999723836,0.03244551902037037,0.8831521739130443,2020-11-22
217,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-22
218,0.012738299386881065,0.008302262878295767,0.0,0.04098053312700804,0.20639668375661516,0.24363249236702617,2020-11-22
219,7.67614055934501e-07,0.0,0.0007156488549618321,0.02847739460914607,,,2020-11-22
220,0.022609048532142812,0.031171304247234802,0.0,0.050196322130562854,0.12555601052300744,0.5153744298955423,2020-11-22
221,0.00019088002857571259,5.3390758059779854e-05,0.16698473282442747,0.028487632384027125,0.14987528754682955,0.10455764075067028,2020-11-22
222,0.0,0.0,0.0,0.02847739460914607,,,2020-11-22
223,0.018509989473452577,0.02114274019167282,0.0,0.04638454259797359,0.17959706699370476,0.4269777857646419,2020-11-22
224,1.023485407912668e-06,0.0,0.0007156488549618321,0.028477650553518096,0.0005239453083272184,0.0,2020-11-23
225,5.808279689904391e-05,8.008613708966978e-05,0.047709923664122134,0.028482001607842547,0.02708057597141262,0.5154185022026432,2020-11-23
226,1.8166865990449857e-05,8.898459676629975e-06,0.016698473282442748,0.02847739460914607,0.016884894359182424,0.18309859154929556,2020-11-23
227,6.780590827421425e-05,1.779691935325995e-05,0.058444656488549615,0.028482001607842547,0.03012262986342533,0.0981132075471699,2020-11-23
228,0.0002799232590641147,0.00042712606447823883,0.21159351145038166,0.028518089764298267,0.04886299889507164,0.5703839122486285,2020-11-23
229,0.33644217025986806,0.4307388391069506,0.0,0.35262633478189315,0.18306260162161822,0.47857916415694723,2020-11-23
230,4.093941631650672e-06,0.0,0.003101145038167939,0.02847816244226215,0.03453601370131723,0.0,2020-11-23
231,0.0002474275973628875,4.4492298383149874e-05,0.2077767175572519,0.028500685547000474,0.22403262839820873,0.06721820062047573,2020-11-23
232,9.441652887994362e-05,0.00022246149191574937,0.07919847328244274,0.028480465941610387,0.03253795748489575,0.8807588075880766,2020-11-23
233,3.326327575716171e-06,8.898459676629975e-06,0.0028625954198473282,0.02847739460914607,0.018868843751318386,0.9999999999999999,2020-11-23
