,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
1415,4170,80,3885.0,205.0,12377.192722092,1.91846522781775
1416,434,25,401.0,8.0,510.396086179321,5.76036866359447
1417,13,1,12.0,0.0,260.05201040208,7.69230769230769
1418,106143,1915,0.0,106143.0,5641.10331632653,1.80416984633937
1419,4,0,4.0,0.0,,
1420,184313,6383,0.0,184313.0,3373.6569472663,3.46313065274831
1421,1590,9,1254.0,371.0,4271.91487163593,0.566037735849057
1422,0,0,0.0,-111264.0,,
1423,194924,4912,0.0,194924.0,6210.5397310903,2.51995649586505
1424,17,0,15.0,2.0,113.318224236768,0.0
1425,692,12,670.0,10.0,1111.23600918536,1.73410404624277
1426,114,1,95.0,18.0,377.021529913682,0.87719298245614
1427,405,2,368.0,35.0,616.250760803408,0.493827160493827
1428,3885,83,3383.0,419.0,2278.60573962311,2.13642213642214
1429,3442495,98778,0.0,3343717.0,6149.81635380119,2.86937235929173
1430,45,0,36.0,9.0,1291.98966408269,0.0
1431,4177,80,3923.0,174.0,12397.9697842154,1.9152501795547
1432,434,25,405.0,4.0,510.396086179321,5.76036866359447
1433,15,1,13.0,1.0,300.060012002401,6.66666666666667
1434,106533,1922,0.0,104611.0,5661.83035714286,1.804135807684
1435,4,0,4.0,0.0,,
1436,185208,6431,0.0,178777.0,3390.03898742518,3.47231221113559
1437,1654,9,1274.0,371.0,4271.91487163593,0.544135429262394
1438,0,0,0.0,0.0,,
1439,195599,4961,0.0,190638.0,6232.04613521952,2.53631153533505
1440,17,0,15.0,2.0,113.318224236768,0.0
1441,692,12,670.0,10.0,1111.23600918536,1.73410404624277
1442,114,1,95.0,18.0,377.021529913682,0.87719298245614
1443,405,2,368.0,35.0,616.250760803408,0.493827160493827
1444,3896,83,3405.0,408.0,2285.05739036593,2.13039014373717
1445,3456961,99107,0.0,3357854.0,6175.6590183146,2.86688221244035
1446,45,0,36.0,9.0,1291.98966408269,0.0
1447,4182,83,3944.0,155.0,12412.810542875,1.98469631755141
1448,434,25,405.0,4.0,510.396086179321,5.76036866359447
1449,17,1,13.0,3.0,340.06801360272,5.88235294117647
1450,106867,1931,0.0,104936.0,5679.58120748299,1.8069188804776
1451,4,0,4.0,0.0,,
1452,185792,6438,0.0,179354.0,3400.72849742829,3.46516534619359
1453,1695,9,1319.0,367.0,4377.80877111421,0.530973451327434
1454,0,0,0.0,0.0,,
1455,196060,4989,0.0,191071.0,6246.7342127063,2.54462919514434
1456,17,0,15.0,2.0,113.318224236768,0.0
1457,694,12,671.0,11.0,1114.44767395179,1.72910662824207
1458,114,1,95.0,18.0,377.021529913682,0.87719298245614
1459,408,2,370.0,36.0,620.815581253804,0.490196078431372
1460,3918,83,3428.0,407.0,2297.96069185157,2.11842776927004
1461,3469231,99411,0.0,3369820.0,6197.57865702465,2.86550535262714
1462,45,0,36.0,9.0,1291.98966408269,0.0
1463,4187,83,3970.0,134.0,12427.6513015345,1.9823262479102
1464,435,25,406.0,4.0,511.57211402766,5.74712643678161
1465,18,1,13.0,4.0,360.072014402881,5.55555555555556
1466,107163,1943,0.0,105220.0,5695.3125,1.81312579901645
1467,4,0,4.0,0.0,,
1468,186720,6443,0.0,180277.0,3417.71456811817,3.45062125107112
1469,1695,9,1319.0,367.0,4377.80877111421,0.530973451327434
1470,0,0,0.0,0.0,,
1471,196670,5001,0.0,191669.0,6266.16962977124,2.5428382569787
1472,18,0,16.0,2.0,119.984002133049,0.0
1473,694,12,673.0,9.0,1114.44767395179,1.72910662824207
1474,114,1,95.0,18.0,377.021529913682,0.87719298245614
1475,408,2,377.0,29.0,620.815581253804,0.490196078431372
1476,3939,83,3457.0,399.0,2310.27747963331,2.10713379030211
1477,3480147,100385,0.0,3379762.0,6217.07945377761,2.88450459132905
1478,53,0,38.0,15.0,1521.67671547517,0.0
1479,4190,83,3990.0,117.0,12436.5557567303,1.98090692124105
1480,436,25,406.0,5.0,512.748141876,5.73394495412844
1481,18,1,13.0,4.0,360.072014402881,5.55555555555556
1482,107438,1953,0.0,105485.0,5709.92772108844,1.81779258735271
1483,4,0,4.0,0.0,,
1484,187542,6501,0.0,181041.0,3432.76041952666,3.46642352113127
1485,1738,9,1362.0,367.0,4488.8682266646,0.517836593785961
1486,0,0,0.0,0.0,,
1487,197021,5011,0.0,192010.0,6277.35295991843,2.5433837002147
1488,18,0,16.0,2.0,119.984002133049,0.0
1489,694,12,673.0,9.0,1114.44767395179,1.72910662824207
1490,114,1,95.0,18.0,377.021529913682,0.87719298245614
1491,408,2,377.0,29.0,620.815581253804,0.490196078431372
1492,3950,83,3488.0,379.0,2316.72913037613,2.10126582278481
1493,3491698,101311,0.0,3390387.0,6237.71464096096,2.90148231605368
1494,53,0,38.0,15.0,1521.67671547517,0.0
1495,4197,83,4010.0,104.0,12457.3328188537,1.97760304979747
1496,436,25,406.0,5.0,512.748141876,5.73394495412844
1497,18,1,13.0,4.0,360.072014402881,5.55555555555556
1498,107774,1957,0.0,105817.0,5727.78486394558,1.81583684376566
1499,4,0,4.0,0.0,,
1500,188345,6551,0.0,181794.0,3447.45849578094,3.47819161644854
1501,1784,10,1379.0,395.0,4607.67601632316,0.560538116591928
1502,0,0,0.0,0.0,,
1503,197344,5032,0.0,192312.0,6287.64417256101,2.54986216961245
1504,18,0,16.0,2.0,119.984002133049,0.0
1505,694,12,673.0,9.0,1114.44767395179,1.72910662824207
1506,114,1,95.0,18.0,377.021529913682,0.87719298245614
1507,411,2,377.0,32.0,625.3804017042,0.48661800486618
1508,3961,83,3534.0,344.0,2323.18078111895,2.09543044685685
1509,3503699,101905,0.0,3401794.0,6259.15372687451,2.90849756214789
1510,53,0,38.0,15.0,1521.67671547517,0.0
1511,4203,83,4021.0,99.0,12475.1417292452,1.9747799191054
1512,436,25,407.0,4.0,512.748141876,5.73394495412844
1513,19,1,13.0,5.0,380.076015203041,5.26315789473684
1514,108027,1966,0.0,106061.0,5741.23086734694,1.81991539152249
1515,4,0,4.0,0.0,,
1516,189175,6599,0.0,182576.0,3462.65077883331,3.48830447997886
1517,1812,12,1424.0,376.0,4679.99380133271,0.662251655629139
1518,0,0,0.0,0.0,,
1519,197754,5059,0.0,192695.0,6300.70732173581,2.55822891066679
1520,18,0,16.0,2.0,119.984002133049,0.0
1521,694,12,675.0,7.0,1114.44767395179,1.72910662824207
1522,114,1,95.0,18.0,377.021529913682,0.87719298245614
1523,416,2,378.0,36.0,632.988435788192,0.480769230769231
1524,3980,83,3568.0,329.0,2334.32454149291,2.08542713567839
1525,3516998,102562,0.0,3414436.0,6282.91161401428,2.91618021960775
1526,53,0,38.0,15.0,1521.67671547517,0.0
1527,4212,84,4032.0,96.0,12501.8550948324,1.99430199430199
1528,436,25,407.0,4.0,512.748141876,5.73394495412844
1529,19,1,13.0,5.0,380.076015203041,5.26315789473684
1530,108434,1975,0.0,106459.0,5762.86139455782,1.82138443661582
1531,4,0,4.0,0.0,,
1532,190005,6666,0.0,183339.0,3477.84306188567,3.50832872819136
1533,1833,12,1433.0,388.0,4734.23214008988,0.654664484451719
1534,0,0,0.0,0.0,,
1535,198362,5084,0.0,193278.0,6320.07901612184,2.5629908954336
1536,18,0,16.0,2.0,119.984002133049,0.0
1537,694,12,675.0,7.0,1114.44767395179,1.72910662824207
1538,114,1,95.0,18.0,377.021529913682,0.87719298245614
1539,416,2,378.0,36.0,632.988435788192,0.480769230769231
1540,3989,83,3626.0,280.0,2339.60316482795,2.08072198546001
1541,3528695,103106,0.0,3425589.0,6303.80762167454,2.92193006196342
1542,53,0,38.0,15.0,1521.67671547517,0.0
1543,4215,84,4054.0,77.0,12510.7595500282,1.99288256227758
1544,436,25,408.0,3.0,512.748141876,5.73394495412844
1545,19,1,13.0,5.0,380.076015203041,5.26315789473684
1546,108737,1985,0.0,106752.0,5778.96471088435,1.82550557767825
1547,4,0,4.0,0.0,,
1548,190913,6711,0.0,184202.0,3494.46305346585,3.51521373609969
1549,1869,12,1547.0,310.0,4827.21214938788,0.642054574638844
1550,0,0,0.0,0.0,,
1551,198761,5106,0.0,193655.0,6332.79169056267,2.56891442486202
1552,18,0,16.0,2.0,119.984002133049,0.0
1553,694,12,675.0,7.0,1114.44767395179,1.72910662824207
1554,114,1,95.0,18.0,377.021529913682,0.87719298245614
1555,416,2,378.0,36.0,632.988435788192,0.480769230769231
1556,3999,83,3680.0,236.0,2345.46830186687,2.07551887971993
1557,3538194,103334,0.0,3434860.0,6320.77703064819,2.92052951307927
1558,53,0,38.0,15.0,1521.67671547517,0.0
1559,4219,84,4064.0,71.0,12522.6321569559,1.99099312633325
1560,436,25,408.0,3.0,512.748141876,5.73394495412844
1561,20,1,13.0,6.0,400.080016003201,5.0
1562,108913,1996,0.0,106917.0,5788.31845238095,1.83265542221773
1563,4,0,4.0,0.0,,
1564,191816,6715,0.0,185101.0,3510.99152526861,3.50075071943946
1565,1873,13,1547.0,313.0,4837.5432615321,0.694073678590497
1566,0,0,0.0,0.0,,
1567,199155,5121,0.0,194034.0,6345.34505830625,2.57136401295473
1568,18,0,16.0,2.0,119.984002133049,0.0
1569,695,12,679.0,4.0,1116.05350633501,1.72661870503597
1570,114,1,95.0,18.0,377.021529913682,0.87719298245614
1571,416,2,378.0,36.0,632.988435788192,0.480769230769231
1572,4004,85,3712.0,207.0,2348.40087038634,2.12287712287712
1573,3546803,103544,0.0,3443259.0,6336.15650657768,2.91936146439484
1574,53,0,38.0,15.0,1521.67671547517,0.0
1575,4223,87,4069.0,67.0,12534.5047638835,2.06014681506038
1576,436,25,408.0,3.0,512.748141876,5.73394495412844
1577,20,1,13.0,6.0,400.080016003201,5.0
1578,109147,2000,0.0,107147.0,5800.75467687075,1.83239117886886
1579,4,0,4.0,0.0,,
1580,192375,6715,0.0,185660.0,3521.2234363846,3.49057829759584
1581,1874,13,1551.0,310.0,4840.12603956816,0.693703308431163
1582,0,0,0.0,0.0,,
1583,199518,5137,0.0,194381.0,6356.91072452686,2.57470503914434
1584,18,0,16.0,2.0,119.984002133049,0.0
1585,695,12,679.0,4.0,1116.05350633501,1.72661870503597
1586,114,1,95.0,18.0,377.021529913682,0.87719298245614
1587,419,2,388.0,29.0,637.553256238588,0.477326968973747
1588,4009,85,3755.0,169.0,2351.3334389058,2.12022948366176
1589,3556039,104277,0.0,3451762.0,6352.65608140457,2.93239191133731
1590,54,0,43.0,11.0,1550.38759689922,0.0
1591,4224,87,4074.0,63.0,12537.4729156154,2.05965909090909
1592,437,25,408.0,4.0,513.924169724339,5.720823798627
1593,20,1,13.0,6.0,400.080016003201,5.0
1594,109488,2009,0.0,107479.0,5818.87755102041,1.83490428174777
1595,4,0,4.0,0.0,,
1596,193148,6764,0.0,186384.0,3535.37239397434,3.50197775798869
1597,1874,13,1551.0,310.0,4840.12603956816,0.693703308431163
1598,0,0,0.0,0.0,,
1599,199793,5145,0.0,194648.0,6365.6725928758,2.57516529608144
1600,18,0,18.0,0.0,119.984002133049,0.0
1601,697,12,679.0,6.0,1119.26517110144,1.72166427546628
1602,114,1,95.0,18.0,377.021529913682,0.87719298245614
1603,419,2,388.0,29.0,637.553256238588,0.477326968973747
1604,4013,85,3777.0,151.0,2353.67949372137,2.11811612260155
1605,3566965,104915,0.0,3462050.0,6372.17474257376,2.94129603178052
1606,54,0,43.0,11.0,1550.38759689922,0.0
1607,4226,87,4082.0,57.0,12543.4092190793,2.05868433506862
1608,437,25,408.0,4.0,513.924169724339,5.720823798627
1609,20,1,13.0,6.0,400.080016003201,5.0
1610,109785,2015,0.0,107770.0,5834.66198979592,1.83540556542333
1611,4,0,4.0,0.0,,
1612,194269,6828,0.0,187441.0,3555.89112807278,3.51471413349531
1613,1909,13,1596.0,300.0,4930.5232708301,0.680984808800419
1614,0,0,0.0,0.0,,
1615,200166,5175,0.0,194991.0,6377.55687249092,2.58535415605048
1616,18,0,18.0,0.0,119.984002133049,0.0
1617,699,12,679.0,8.0,1122.47683586787,1.71673819742489
1618,114,1,95.0,18.0,377.021529913682,0.87719298245614
1619,425,2,394.0,29.0,646.682897139379,0.470588235294118
1620,4016,85,3796.0,135.0,2355.43903483305,2.11653386454183
1621,3577705,105292,0.0,3472413.0,6391.36112560114,2.9430039648322
1622,54,0,43.0,11.0,1550.38759689922,0.0
1623,4227,88,4086.0,53.0,12546.3773708112,2.08185474331677
1624,444,25,408.0,11.0,522.156364662715,5.63063063063063
1625,20,1,13.0,6.0,400.080016003201,5.0
1626,110127,2021,0.0,108106.0,5852.83801020408,1.83515395861142
1627,4,0,4.0,0.0,,
1628,194954,6885,0.0,188069.0,3568.42933757985,3.53160232670271
1629,1928,13,1628.0,287.0,4979.59605351516,0.674273858921162
1630,0,0,0.0,0.0,,
1631,200456,5189,0.0,195267.0,6386.79666093162,2.58859799656783
1632,18,0,18.0,0.0,119.984002133049,0.0
1633,699,12,679.0,8.0,1122.47683586787,1.71673819742489
1634,114,1,95.0,18.0,377.021529913682,0.87719298245614
1635,428,2,394.0,32.0,651.247717589775,0.467289719626168
1636,4023,85,3821.0,117.0,2359.5446307603,2.1128511061397
1637,3588001,105773,0.0,3482228.0,6409.75432854805,2.94796461873896
1638,54,0,43.0,11.0,1550.38759689922,0.0
1639,4228,88,4088.0,52.0,12549.3455225431,2.08136234626301
1640,449,25,409.0,15.0,528.036503904412,5.56792873051225
1641,20,1,13.0,6.0,400.080016003201,5.0
1642,110440,2026,0.0,108414.0,5869.47278911565,1.83448026077508
1643,4,0,4.0,0.0,,
1644,195839,6916,0.0,188923.0,3584.62833818388,3.53147228080209
1645,1984,13,1690.0,281.0,5124.23162353427,0.655241935483871
1646,0,0,0.0,0.0,,
1647,200989,5205,0.0,195784.0,6403.77875485885,2.58969396335123
1648,18,0,18.0,0.0,119.984002133049,0.0
1649,699,12,679.0,8.0,1122.47683586787,1.71673819742489
1650,114,1,95.0,18.0,377.021529913682,0.87719298245614
1651,428,2,394.0,32.0,651.247717589775,0.467289719626168
1652,4025,85,3829.0,111.0,2360.71765816808,2.11180124223602
1653,3596965,106170,0.0,3490795.0,6425.76799125358,2.95165507587647
1654,54,0,43.0,11.0,1550.38759689922,0.0
1655,4228,88,4092.0,48.0,12549.3455225431,2.08136234626301
1656,450,25,409.0,16.0,529.212531752752,5.55555555555556
1657,20,1,13.0,6.0,400.080016003201,5.0
1658,110716,2029,0.0,108687.0,5884.14115646259,1.83261678528849
1659,4,0,4.0,0.0,,
1660,196642,6945,0.0,189697.0,3599.32641443816,3.5317989035913
1661,2028,14,1721.0,293.0,5237.87385712072,0.690335305719921
1662,0,0,0.0,0.0,,
1663,201352,5221,0.0,196131.0,6415.34442107946,2.59297151257499
1664,18,0,18.0,0.0,119.984002133049,0.0
1665,699,12,679.0,8.0,1122.47683586787,1.71673819742489
1666,114,1,95.0,18.0,377.021529913682,0.87719298245614
1667,428,2,394.0,32.0,651.247717589775,0.467289719626168
1668,4026,85,3842.0,99.0,2361.30417187198,2.11127670144064
1669,3605373,106360,0.0,3499013.0,6440.78839241691,2.95004150749451
1670,54,0,43.0,11.0,1550.38759689922,0.0
1671,4228,90,4097.0,41.0,12549.3455225431,2.1286660359508
1672,450,25,409.0,16.0,529.212531752752,5.55555555555556
1673,20,1,13.0,6.0,400.080016003201,5.0
1674,110979,2033,0.0,108946.0,5898.11862244898,1.83187810306454
1675,4,0,4.0,0.0,,
1676,197469,6950,0.0,190519.0,3614.46378562407,3.51953977586355
1677,2028,14,1721.0,293.0,5237.87385712072,0.690335305719921
1678,0,0,0.0,0.0,,
1679,201688,5237,0.0,196451.0,6426.0498311349,2.59658482408472
1680,18,0,18.0,0.0,119.984002133049,0.0
1681,699,12,679.0,8.0,1122.47683586787,1.71673819742489
1682,114,1,95.0,18.0,377.021529913682,0.87719298245614
1683,431,2,403.0,26.0,655.81253804017,0.464037122969838
1684,4030,85,3858.0,87.0,2363.65022668755,2.10918114143921
1685,3614793,106525,0.0,3508268.0,6457.61667250238,2.94691839892353
1686,54,0,43.0,11.0,1550.38759689922,0.0
1687,4232,91,4103.0,38.0,12561.2181294708,2.15028355387524
1688,456,25,409.0,22.0,536.268698842789,5.48245614035088
1689,20,1,13.0,6.0,400.080016003201,5.0
1690,111166,2036,0.0,109130.0,5908.05697278912,1.83149524135077
1691,4,0,4.0,0.0,,
1692,198184,6950,0.0,191234.0,3627.55111379569,3.5068421265087
1693,2029,14,1721.0,294.0,5240.45663515677,0.689995071463775
1694,0,0,0.0,0.0,,
1695,202007,5246,0.0,196761.0,6436.21359841968,2.59693971001005
1696,18,0,18.0,0.0,119.984002133049,0.0
1697,703,12,681.0,10.0,1128.90016540074,1.70697012802276
1698,114,1,95.0,18.0,377.021529913682,0.87719298245614
1699,431,2,403.0,26.0,655.81253804017,0.464037122969838
1700,4030,85,3879.0,66.0,2363.65022668755,2.10918114143921
1701,3622085,107008,0.0,3515077.0,6470.64340481482,2.95432050876774
1702,54,0,46.0,8.0,1550.38759689922,0.0
1703,4234,91,4113.0,30.0,12567.1544329346,2.14926783183751
1704,462,25,409.0,28.0,543.324865932825,5.41125541125541
1705,20,1,13.0,6.0,400.080016003201,5.0
1706,111391,2041,0.0,109350.0,5920.01488095238,1.83228447540645
1707,4,0,4.0,0.0,,
1708,198839,7006,0.0,191833.0,3639.54020463822,3.52345364842913
1709,2051,14,1796.0,241.0,5297.27775195,0.68259385665529
1710,0,0,0.0,0.0,,
1711,202324,5250,0.0,197074.0,6446.31364302555,2.59484786777644
1712,18,0,18.0,0.0,119.984002133049,0.0
1713,703,12,681.0,10.0,1128.90016540074,1.70697012802276
1714,114,1,95.0,18.0,377.021529913682,0.87719298245614
1715,431,2,405.0,24.0,655.81253804017,0.464037122969838
1716,4031,86,3893.0,52.0,2364.23674039144,2.13346564128008
1717,3630729,107388,0.0,3523341.0,6486.0854062011,2.95775311239148
1718,54,0,46.0,8.0,1550.38759689922,0.0
1719,4234,91,4113.0,30.0,12567.1544329346,2.14926783183751
1720,470,25,410.0,35.0,552.733088719541,5.31914893617021
1721,20,1,13.0,6.0,400.080016003201,5.0
1722,111651,2043,0.0,109608.0,5933.83290816327,1.82980895827176
1723,4,0,4.0,0.0,,
1724,199637,7053,0.0,192584.0,3654.14676111508,3.53291223570781
1725,2051,14,1796.0,241.0,5297.27775195,0.68259385665529
1726,0,0,0.0,0.0,,
1727,202560,5263,0.0,197297.0,6453.83291913592,2.59824249605055
1728,18,0,18.0,0.0,119.984002133049,0.0
1729,705,12,682.0,11.0,1132.11183016717,1.70212765957447
1730,114,1,95.0,18.0,377.021529913682,0.87719298245614
1731,438,2,405.0,31.0,666.46378575776,0.45662100456621
1732,4032,86,3893.0,53.0,2364.82325409533,2.13293650793651
1733,3639352,107654,0.0,3531698.0,6501.4898923133,2.95805407116432
1734,54,0,46.0,8.0,1550.38759689922,0.0
1735,4235,92,4119.0,24.0,12570.1225846665,2.17237308146399
1736,475,25,410.0,40.0,558.613227961238,5.26315789473684
1737,20,1,13.0,6.0,400.080016003201,5.0
1738,111932,2048,0.0,109884.0,5948.76700680272,1.82968230711503
1739,4,0,4.0,0.0,70.658894188306,0.0
1740,200406,7084,0.0,193322.0,3668.22250288287,3.53482430665749
1741,2070,14,1819.0,237.0,5346.35053463505,0.676328502415459
1742,0,0,0.0,0.0,,
1743,202872,5284,0.0,197588.0,6463.77365704454,2.6045979731062
1744,18,0,18.0,0.0,119.984002133049,0.0
1745,705,12,682.0,11.0,1132.11183016717,1.70212765957447
1746,153,1,131.0,21.0,506.002579620994,0.65359477124183
1747,444,2,413.0,29.0,675.593426658551,0.45045045045045
1748,4033,86,3893.0,54.0,2365.40976779922,2.13240763699479
1749,3646745,107954,0.0,3538791.0,6514.69705522963,2.96028375990095
1750,54,0,46.0,8.0,1550.38759689922,0.0
1751,4236,92,4122.0,22.0,12573.0907363984,2.17186024551464
1752,475,25,410.0,40.0,558.613227961238,5.26315789473684
1753,20,1,13.0,6.0,400.080016003201,5.0
1754,112173,2050,0.0,110123.0,5961.57525510204,1.82753425512378
1755,4,0,4.0,0.0,70.658894188306,0.0
1756,200987,7111,0.0,193876.0,3678.85710101953,3.53803977371671
1757,2088,14,1847.0,227.0,5392.84053928405,0.670498084291188
1758,0,0,0.0,0.0,,
1759,203180,5300,0.0,197880.0,6473.58694959536,2.608524461069
1760,18,0,18.0,0.0,119.984002133049,0.0
1761,705,12,682.0,11.0,1132.11183016717,1.70212765957447
1762,153,1,131.0,21.0,506.002579620994,0.65359477124183
1763,444,2,413.0,29.0,675.593426658551,0.45045045045045
1764,4034,86,3893.0,55.0,2365.99628150312,2.13187902825979
1765,3653272,108208,0.0,3545064.0,6526.35715970073,2.9619475363455
1766,54,0,46.0,8.0,1550.38759689922,0.0
1767,4238,93,4122.0,23.0,12579.0270398623,2.19443133553563
1768,484,25,410.0,49.0,569.197478596293,5.16528925619835
1769,20,1,13.0,6.0,400.080016003201,5.0
1770,112357,2052,0.0,110305.0,5971.35416666667,1.82632145749708
1771,4,0,4.0,0.0,70.658894188306,0.0
1772,201512,7129,0.0,194383.0,3688.46667764904,3.5377545754099
1773,2099,14,1870.0,215.0,5421.25109768067,0.666984278227727
1774,0,0,0.0,0.0,,
1775,203378,5316,0.0,198062.0,6479.8954948066,2.61385203906027
1776,18,0,18.0,0.0,119.984002133049,0.0
1777,705,12,682.0,11.0,1132.11183016717,1.70212765957447
1778,153,1,131.0,21.0,506.002579620994,0.65359477124183
1779,444,2,413.0,29.0,675.593426658551,0.45045045045045
1780,4038,86,3928.0,24.0,2368.34233631869,2.12976721149084
1781,3658352,108323,0.0,3550029.0,6535.43228314385,2.96097805787961
1782,54,0,46.0,8.0,1550.38759689922,0.0
1783,4239,93,4124.0,22.0,12581.9951915942,2.19391365888181
1784,484,25,411.0,48.0,569.197478596293,5.16528925619835
1785,20,1,13.0,6.0,400.080016003201,5.0
1786,112493,2055,0.0,110438.0,5978.58205782313,1.8267803329985
1787,4,0,4.0,0.0,70.658894188306,0.0
1788,202084,7131,0.0,194953.0,3698.93654018633,3.52873062686804
1789,2114,14,1873.0,227.0,5459.9927682215,0.662251655629139
1790,0,0,0.0,0.0,,
1791,203625,5340,0.0,198285.0,6487.76524565093,2.62246777163904
1792,18,0,18.0,0.0,119.984002133049,0.0
1793,707,12,682.0,13.0,1135.3234949336,1.6973125884017
1794,153,1,131.0,21.0,506.002579620994,0.65359477124183
1795,447,2,415.0,30.0,680.158247108947,0.447427293064877
1796,4038,86,3928.0,24.0,2368.34233631869,2.12976721149084
1797,3663090,108422,0.0,3554668.0,6543.89644355202,2.95985083631579
1798,54,0,46.0,8.0,1550.38759689922,0.0
1799,4239,93,4125.0,21.0,12581.9951915942,2.19391365888181
1800,486,25,411.0,50.0,571.549534292972,5.1440329218107
1801,20,1,13.0,6.0,400.080016003201,5.0
1802,112631,2057,0.0,110574.0,5985.9162414966,1.82631779882981
1803,4,0,4.0,0.0,70.658894188306,0.0
1804,202470,7131,0.0,195339.0,3706.00186700346,3.52200325974218
1805,2114,14,1873.0,227.0,5459.9927682215,0.662251655629139
1806,0,0,0.0,0.0,,
1807,203818,5343,0.0,198475.0,6493.91448416491,2.62145639737413
1808,18,0,18.0,0.0,119.984002133049,0.0
1809,713,12,682.0,19.0,1144.95848923289,1.68302945301543
1810,153,1,131.0,21.0,506.002579620994,0.65359477124183
1811,447,2,415.0,30.0,680.158247108947,0.447427293064877
1812,4039,86,3939.0,14.0,2368.92885002258,2.12923991086903
1813,3668620,108729,0.0,3559891.0,6553.77546572533,2.96375748919212
1814,54,0,46.0,8.0,1550.38759689922,0.0
1815,4243,93,4127.0,23.0,12593.8677985219,2.19184539241103
1816,494,25,411.0,58.0,580.957757079688,5.06072874493927
1817,20,1,13.0,6.0,400.080016003201,5.0
1818,112780,2059,0.0,110721.0,5993.83503401361,1.8256783117574
1819,4,0,4.0,0.0,70.658894188306,0.0
1820,203012,7164,0.0,195848.0,3715.92261087621,3.52885543711702
1821,2115,14,1876.0,225.0,5462.57554625755,0.66193853427896
1822,0,0,0.0,0.0,,
1823,203988,5344,0.0,198644.0,6499.33091187153,2.61976194678118
1824,18,0,18.0,0.0,119.984002133049,0.0
1825,713,12,682.0,19.0,1144.95848923289,1.68302945301543
1826,153,1,131.0,21.0,506.002579620994,0.65359477124183
1827,447,2,415.0,30.0,680.158247108947,0.447427293064877
1828,4040,86,3944.0,10.0,2369.51536372647,2.12871287128713
1829,3674028,108993,0.0,3565035.0,6563.43654202068,2.96658054865124
1830,54,0,51.0,3.0,1550.38759689922,0.0
1831,4243,93,4127.0,23.0,12593.8677985219,2.19184539241103
1832,511,25,416.0,70.0,600.950230501458,4.89236790606654
1833,20,1,13.0,6.0,400.080016003201,5.0
1834,113006,2063,0.0,110943.0,6005.84608843537,1.82556678406456
1835,4,0,4.0,0.0,70.658894188306,0.0
1836,203555,7371,0.0,196184.0,3725.86165870445,3.62113433715703
1837,2132,14,1940.0,178.0,5506.4827728705,0.656660412757974
1838,0,0,0.0,0.0,,
1839,204196,5356,0.0,198840.0,6505.95807047728,2.62297008756293
1840,18,0,18.0,0.0,119.984002133049,0.0
1841,718,12,685.0,21.0,1152.98765114897,1.67130919220056
1842,153,1,131.0,21.0,506.002579620994,0.65359477124183
1843,448,2,425.0,21.0,681.679853925745,0.446428571428571
1844,4041,86,3948.0,7.0,2370.10187743037,2.12818609255135
1845,3679671,109195,0.0,3570476.0,6573.51743209735,2.96752073758768
1846,54,0,51.0,3.0,1550.38759689922,0.0
1847,4243,93,4128.0,22.0,12593.8677985219,2.19184539241103
1848,546,25,416.0,105.0,642.111205193339,4.57875457875458
1849,20,1,13.0,6.0,400.080016003201,5.0
1850,113169,2066,0.0,111103.0,6014.50892857143,1.82558827947583
1851,4,0,4.0,0.0,70.658894188306,0.0
1852,204055,7398,0.0,196657.0,3735.01363644684,3.62549312685305
1853,2161,14,1976.0,171.0,5581.38333591611,0.647848218417399
1854,0,0,0.0,0.0,,
1855,204463,5366,0.0,199097.0,6514.46504811062,2.62443571697569
1856,18,0,18.0,0.0,119.984002133049,0.0
1857,722,12,688.0,22.0,1159.41098068184,1.66204986149584
1858,153,1,131.0,21.0,506.002579620994,0.65359477124183
1859,451,2,426.0,23.0,686.244674376141,0.443458980044346
1860,4041,86,3948.0,7.0,2370.10187743037,2.12818609255135
1861,3684724,109406,0.0,3575318.0,6582.54432161666,2.96917761004623
1862,54,0,51.0,3.0,1550.38759689922,0.0
1863,4244,93,4131.0,20.0,12596.8359502538,2.19132893496701
1864,605,25,417.0,163.0,711.496848245366,4.13223140495868
1865,20,1,13.0,6.0,400.080016003201,5.0
1866,113335,2068,0.0,111267.0,6023.33120748299,1.82467904883752
1867,4,0,4.0,0.0,70.658894188306,0.0
1868,204553,7409,0.0,197144.0,3744.12900627826,3.62204416459304
1869,2172,14,2007.0,151.0,5609.79389431272,0.644567219152855
1870,0,0,0.0,0.0,,
1871,204692,5378,0.0,199314.0,6521.76129484483,2.62736208547476
1872,18,0,18.0,0.0,119.984002133049,0.0
1873,722,12,688.0,22.0,1159.41098068184,1.66204986149584
1874,153,1,131.0,21.0,506.002579620994,0.65359477124183
1875,451,2,426.0,23.0,686.244674376141,0.443458980044346
1876,4041,86,3948.0,7.0,2370.10187743037,2.12818609255135
1877,3689842,109541,0.0,3580301.0,6591.68732984144,2.96871790174213
1878,54,0,51.0,3.0,1550.38759689922,0.0
1879,4247,93,4132.0,22.0,12605.7404054495,2.18978102189781
1880,676,25,417.0,234.0,794.994825477467,3.69822485207101
1881,20,1,14.0,5.0,400.080016003201,5.0
1882,113507,2072,0.0,111435.0,6032.47236394558,1.8254380787088
1883,4,0,4.0,0.0,70.658894188306,0.0
1884,205108,7421,0.0,197687.0,3754.28770157231,3.6180938822474
